SchoolDepartment,CourseTitle,Email,RequiredSkill,Professors,GainedSkill,strartingOrAsgnmtDate,Hour,description,department_code,created_date,phone_number,email,Cluster
22,926,7,130,6,274,296,609,22,8,0,2124417252010,13,0
22,366,7,57,6,66,297,603,22,8,0,2124417252010,13,0
22,739,7,57,6,334,297,604,22,8,0,2124417252010,13,0
22,530,7,99,6,312,297,606,22,8,0,2124417252010,13,0
22,88,7,130,6,274,297,630,22,8,0,2124417252010,13,0
22,715,7,80,6,158,298,379,22,8,0,2124417252010,13,0
22,97,7,141,6,375,299,226,22,8,0,2124417252010,13,0
22,394,7,46,6,40,299,475,22,8,0,2124417252010,13,0
22,842,7,99,6,63,299,579,22,8,0,2124417252010,13,0
22,1166,7,135,6,355,299,618,22,8,0,2124417252010,13,0
22,1534,7,80,6,158,300,386,22,8,0,2124417252010,13,0
22,375,7,20,6,197,305,184,22,8,0,2124417252010,13,0
22,984,7,80,6,158,306,365,22,8,0,2124417252010,13,0
22,1332,7,57,6,179,307,219,22,8,0,2124417252010,13,0
22,124,7,80,6,127,308,631,22,8,0,2124417252010,13,0
22,1220,7,20,6,368,310,25,22,8,0,2124417252010,13,0
5,823,7,46,6,334,310,38,11,2,8,2123731667078,19,0
22,9,7,46,6,8,310,232,22,8,0,2124417252010,13,0
22,1852,7,46,6,8,310,235,22,8,0,2124417252010,13,0
22,1089,7,46,6,335,310,286,22,8,0,2124417252010,13,0
22,1742,7,130,6,269,310,510,22,8,0,2124417252010,13,0
22,1699,7,141,6,372,311,222,22,8,0,2124417252010,13,0
22,1647,7,80,6,158,313,314,22,8,0,2124417252010,13,0
22,1646,7,99,6,313,313,316,22,8,0,2124417252010,13,0
22,67,7,135,6,350,313,616,22,8,0,2124417252010,13,0
22,265,7,130,6,236,314,637,22,8,0,2124417252010,13,0
22,265,7,134,6,236,316,0,22,8,0,2124417252010,13,0
22,74,7,134,6,23,317,254,22,8,0,2124417252010,13,0
22,87,7,134,6,274,318,0,22,8,0,2124417252010,13,0
22,929,7,134,6,274,318,0,22,8,0,2124417252010,13,0
22,74,7,134,6,23,318,0,22,8,0,2124417252010,13,0
22,929,7,134,6,274,318,362,22,8,0,2124417252010,13,0
22,87,7,134,6,274,318,572,22,8,0,2124417252010,13,0
22,1740,7,134,6,60,319,43,22,8,0,2124417252010,13,0
22,504,7,134,6,166,320,0,22,8,0,2124417252010,13,0
22,1740,7,134,6,60,320,0,22,8,0,2124417252010,13,0
22,504,7,134,6,166,320,189,22,8,0,2124417252010,13,0
22,505,7,134,6,303,320,207,22,8,0,2124417252010,13,0
22,1340,7,134,6,8,320,281,22,8,0,2124417252010,13,0
22,505,7,134,6,303,321,0,22,8,0,2124417252010,13,0
22,577,7,134,6,56,322,426,22,8,0,2124417252010,13,0
22,1611,7,134,6,199,322,560,22,8,0,2124417252010,13,0
22,577,7,134,6,56,324,0,22,8,0,2124417252010,13,0
22,1738,7,134,6,185,325,0,22,8,0,2124417252010,13,0
22,1118,7,134,6,375,325,389,22,8,0,2124417252010,13,0
22,1738,7,134,6,185,326,18,22,8,0,2124417252010,13,0
22,1164,7,134,6,237,326,477,22,8,0,2124417252010,13,0
22,576,7,134,6,311,326,526,22,8,0,2124417252010,13,0
22,805,7,134,6,23,327,341,22,8,0,2124417252010,13,0
22,1118,7,134,6,375,328,0,22,8,0,2124417252010,13,0
22,1611,7,134,6,199,328,0,22,8,0,2124417252010,13,0
22,539,7,134,6,302,329,78,22,8,0,2124417252010,13,0
22,539,7,134,6,302,330,0,22,8,0,2124417252010,13,0
22,1164,7,134,6,237,330,0,22,8,0,2124417252010,13,0
22,805,7,134,6,23,331,0,22,8,0,2124417252010,13,0
22,656,7,134,6,203,331,274,22,8,0,2124417252010,13,0
22,1701,7,134,6,390,332,454,22,8,0,2124417252010,13,0
22,10,7,134,6,378,334,50,22,8,0,2124417252010,13,0
22,83,7,130,6,274,336,0,22,8,0,2124417252010,13,0
22,73,7,130,6,274,336,0,22,8,0,2124417252010,13,0
22,1701,7,134,6,390,336,0,22,8,0,2124417252010,13,0
22,1721,7,22,6,39,336,490,22,8,0,2124417252010,13,0
22,73,7,130,6,274,336,491,22,8,0,2124417252010,13,0
22,83,7,130,6,274,336,526,22,8,0,2124417252010,13,0
22,1318,7,75,6,46,336,623,22,8,0,2124417252010,13,0
22,1721,7,22,6,39,339,0,22,8,0,2124417252010,13,0
22,469,7,46,6,341,341,27,22,8,0,2124417252010,13,0
22,468,7,129,6,179,344,61,22,8,0,2124417252010,13,0
22,468,7,129,6,179,347,0,22,8,0,2124417252010,13,0
22,1150,7,66,6,27,347,511,22,8,0,2124417252010,13,0
22,1755,7,66,6,25,348,0,22,8,0,2124417252010,13,0
22,1755,7,66,6,25,348,661,22,8,0,2124417252010,13,0
22,209,7,46,6,67,348,662,22,8,0,2124417252010,13,0
22,209,7,46,6,67,350,0,22,8,0,2124417252010,13,0
22,1318,7,75,6,46,351,0,22,8,0,2124417252010,13,0
22,10,7,134,6,378,351,0,22,8,0,2124417252010,13,0
22,32,7,46,6,23,351,596,22,8,0,2124417252010,13,0
22,1589,7,46,6,40,351,598,22,8,0,2124417252010,13,0
22,1474,7,23,6,220,352,449,22,8,0,2124417252010,13,0
22,1306,7,72,6,88,352,652,22,8,0,2124417252010,13,0
22,221,7,141,6,274,352,654,22,8,0,2124417252010,13,0
22,41,7,80,6,232,354,56,22,8,0,2124417252010,13,0
22,1474,7,23,6,220,358,0,22,8,0,2124417252010,13,0
22,1828,7,49,6,199,359,0,22,8,0,2124417252010,13,0
22,41,7,80,6,232,359,0,22,8,0,2124417252010,13,0
22,1633,7,109,6,208,359,285,22,8,0,2124417252010,13,0
22,1828,7,49,6,199,359,593,22,8,0,2124417252010,13,0
22,1633,7,109,6,208,360,0,22,8,0,2124417252010,13,0
22,880,7,130,6,236,361,454,22,8,0,2124417252010,13,0
22,880,7,130,6,236,362,0,22,8,0,2124417252010,13,0
22,469,7,46,6,341,362,0,22,8,0,2124417252010,13,0
22,1327,7,57,6,148,365,0,22,8,0,2124417252010,13,0
22,1150,7,66,6,27,365,0,22,8,0,2124417252010,13,0
22,780,7,46,6,8,365,482,22,8,0,2124417252010,13,0
22,1743,7,46,6,222,365,550,22,8,0,2124417252010,13,0
22,1151,7,128,6,401,365,552,22,8,0,2124417252010,13,0
22,1327,7,57,6,148,365,553,22,8,0,2124417252010,13,0
22,780,7,46,6,8,366,0,22,8,0,2124417252010,13,0
22,1151,7,128,6,401,368,0,22,8,0,2124417252010,13,0
22,1091,7,108,6,170,369,0,22,8,0,2124417252010,13,0
22,1091,7,108,6,170,369,473,22,8,0,2124417252010,13,0
22,1724,7,46,6,56,369,647,22,8,0,2124417252010,13,0
22,1152,7,52,6,25,369,648,22,8,0,2124417252010,13,0
22,523,7,66,6,23,369,649,22,8,0,2124417252010,13,0
22,523,7,66,6,23,372,0,22,8,0,2124417252010,13,0
22,814,7,46,6,334,376,592,22,8,0,2124417252010,13,0
22,1389,7,46,6,23,376,647,22,8,0,2124417252010,13,0
22,337,7,75,6,343,377,556,22,8,0,2124417252010,13,0
22,687,7,141,6,274,378,0,22,8,0,2124417252010,13,0
22,690,7,149,6,274,378,0,22,8,0,2124417252010,13,0
22,337,7,75,6,343,378,0,22,8,0,2124417252010,13,0
22,690,7,149,6,274,378,448,22,8,0,2124417252010,13,0
22,687,7,141,6,274,378,450,22,8,0,2124417252010,13,0
22,75,7,159,6,358,379,413,22,8,0,2124417252010,13,0
22,541,7,46,6,30,380,332,22,8,0,2124417252010,13,0
22,58,7,107,6,65,380,419,22,8,0,2124417252010,13,0
22,1038,7,46,6,175,381,0,22,8,0,2124417252010,13,0
22,75,7,159,6,358,381,0,22,8,0,2124417252010,13,0
22,1389,7,46,6,23,381,0,22,8,0,2124417252010,13,0
22,1153,7,139,6,372,381,454,22,8,0,2124417252010,13,0
22,1038,7,46,6,175,381,487,22,8,0,2124417252010,13,0
22,93,7,46,6,149,381,493,22,8,0,2124417252010,13,0
22,58,7,107,6,65,383,0,22,8,0,2124417252010,13,0
22,1167,7,46,6,203,383,252,22,8,0,2124417252010,13,0
22,1688,7,141,6,372,386,0,22,8,0,2124417252010,13,0
22,1584,7,121,6,199,387,383,22,8,0,2124417252010,13,0
22,1584,7,121,6,199,388,0,22,8,0,2124417252010,13,0
22,1589,7,46,6,40,388,0,22,8,0,2124417252010,13,0
22,1167,7,46,6,203,389,0,22,8,0,2124417252010,13,0
22,1743,7,46,6,222,389,0,22,8,0,2124417252010,13,0
22,1688,7,141,6,372,389,425,22,8,0,2124417252010,13,0
22,841,7,107,6,28,391,7,22,8,0,2124417252010,13,0
22,1444,7,106,6,35,391,8,22,8,0,2124417252010,13,0
22,691,7,129,6,274,393,410,22,8,0,2124417252010,13,0
22,537,7,47,6,203,395,30,22,8,0,2124417252010,13,0
22,1559,7,24,6,87,396,235,22,8,0,2124417252010,13,0
22,628,7,66,6,12,396,237,22,8,0,2124417252010,13,0
22,1348,7,46,6,66,396,307,22,8,0,2124417252010,13,0
22,196,7,46,6,66,396,317,22,8,0,2124417252010,13,0
22,618,7,99,6,259,396,324,22,8,0,2124417252010,13,0
22,269,7,55,6,203,396,336,22,8,0,2124417252010,13,0
22,934,7,141,6,274,396,353,22,8,0,2124417252010,13,0
22,85,7,157,6,274,396,497,22,8,0,2124417252010,13,0
22,1282,7,56,6,131,398,29,22,8,0,2124417252010,13,0
22,277,7,157,6,372,399,52,22,8,0,2124417252010,13,0
22,276,7,117,6,280,405,456,22,8,0,2124417252010,13,0
22,522,7,141,6,105,407,204,22,8,0,2124417252010,13,0
22,925,7,141,6,274,407,593,22,8,0,2124417252010,13,0
22,922,7,157,6,197,410,262,22,8,0,2124417252010,13,0
22,540,7,119,6,357,410,660,22,8,0,2124417252010,13,0
22,89,7,129,6,274,412,461,22,8,0,2124417252010,13,0
22,1737,7,99,6,259,412,546,22,8,0,2124417252010,13,0
22,1000,7,150,6,203,413,218,22,8,0,2124417252010,13,0
22,316,7,157,6,236,413,613,22,8,0,2124417252010,13,0
22,306,7,156,6,266,415,340,22,8,0,2124417252010,13,0
22,484,7,47,6,237,417,55,22,8,0,2124417252010,13,0
22,44,7,68,6,206,419,432,22,8,0,2124417252010,13,0
22,790,7,75,6,111,419,433,22,8,0,2124417252010,13,0
22,197,7,77,6,108,419,434,22,8,0,2124417252010,13,0
22,1165,7,88,6,277,419,437,22,8,0,2124417252010,13,0
22,1500,7,127,6,268,421,4,22,8,0,2124417252010,13,0
22,810,7,118,6,203,421,20,22,8,0,2124417252010,13,0
22,533,7,46,6,30,422,368,22,8,0,2124417252010,13,0
22,1502,7,46,6,203,422,369,22,8,0,2124417252010,13,0
22,79,7,141,6,274,425,182,22,8,0,2124417252010,13,0
22,921,7,141,6,274,425,183,22,8,0,2124417252010,13,0
22,809,7,52,6,237,425,194,22,8,0,2124417252010,13,0
22,204,7,130,6,188,425,577,22,8,0,2124417252010,13,0
22,1501,7,46,6,56,438,587,22,8,0,2124417252010,13,0
22,289,7,116,6,236,439,646,22,8,0,2124417252010,13,0
22,1115,7,158,6,179,440,574,22,8,0,2124417252010,13,0
22,932,7,129,6,197,440,641,22,8,0,2124417252010,13,0
22,390,7,120,6,218,440,663,22,8,0,2124417252010,13,0
22,1375,7,52,6,222,441,446,22,8,0,2124417252010,13,0
22,545,7,46,6,203,442,572,22,8,0,2124417252010,13,0
22,547,7,157,6,274,442,573,22,8,0,2124417252010,13,0
22,528,7,49,6,218,447,323,22,8,0,2124417252010,13,0
22,924,7,52,6,210,447,583,22,8,0,2124417252010,13,0
22,807,7,126,6,311,449,371,22,8,0,2124417252010,13,0
22,1537,7,101,6,171,449,377,22,8,0,2124417252010,13,0
22,1023,7,124,6,264,449,379,22,8,0,2124417252010,13,0
22,589,7,49,6,260,451,489,22,8,0,2124417252010,13,0
22,46,7,113,6,272,454,478,22,8,0,2124417252010,13,0
22,1612,7,19,6,252,458,486,22,8,0,2124417252010,13,0
22,1595,7,103,6,199,464,652,22,8,0,2124417252010,13,0
22,1723,7,11,6,254,465,311,22,8,0,2124417252010,13,0
22,1741,7,33,6,40,465,313,22,8,0,2124417252010,13,0
22,1092,7,43,6,207,468,199,22,8,0,2124417252010,13,0
22,144,7,91,6,238,468,229,22,8,0,2124417252010,13,0
22,625,7,81,6,321,468,427,22,8,0,2124417252010,13,0
22,1594,7,62,6,203,469,513,22,8,0,2124417252010,13,0
22,546,7,146,6,375,472,62,22,8,0,2124417252010,13,0
22,378,7,136,6,354,472,84,22,8,0,2124417252010,13,0
22,1471,7,57,6,326,480,523,22,8,0,2124417252010,13,0
22,673,7,29,6,233,483,549,22,8,0,2124417252010,13,0
22,813,7,32,6,57,484,593,22,8,0,2124417252010,13,0
22,978,7,32,6,334,486,232,22,8,0,2124417252010,13,0
22,199,7,41,6,260,486,635,22,8,0,2124417252010,13,0
22,525,7,32,6,346,489,229,22,8,0,2124417252010,13,0
22,524,7,32,6,40,489,230,22,8,0,2124417252010,13,0
22,1179,7,154,6,279,490,98,22,8,0,2124417252010,13,0
22,908,7,105,6,64,490,99,22,8,0,2124417252010,13,0
22,1443,7,141,6,274,490,103,22,8,0,2124417252010,13,0
22,675,7,31,6,197,491,181,22,8,0,2124417252010,13,0
22,534,7,38,6,203,492,191,22,8,0,2124417252010,13,0
22,1725,7,134,6,346,492,405,22,8,0,2124417252010,13,0
22,923,7,15,6,274,495,246,22,8,0,2124417252010,13,0
22,1504,7,142,6,274,495,250,22,8,0,2124417252010,13,0
22,207,7,143,6,332,496,456,22,8,0,2124417252010,13,0
22,544,7,32,6,335,497,339,22,8,0,2124417252010,13,0
22,626,7,44,6,204,512,284,22,8,0,2124417252010,13,0
22,137,7,141,6,389,513,196,22,8,0,2124417252010,13,0
22,977,7,102,6,261,514,74,22,8,0,2124417252010,13,0
22,76,7,32,6,175,515,548,22,8,0,2124417252010,13,0
22,1098,7,15,6,389,515,613,22,8,0,2124417252010,13,0
22,130,7,44,6,147,518,563,22,8,0,2124417252010,13,0
22,98,7,80,6,189,518,564,22,8,0,2124417252010,13,0
22,1042,7,33,6,40,518,566,22,8,0,2124417252010,13,0
22,672,7,38,6,26,518,568,22,8,0,2124417252010,13,0
22,66,7,60,6,327,520,423,22,8,0,2124417252010,13,0
22,980,7,147,6,273,521,325,22,8,0,2124417252010,13,0
22,201,7,80,6,119,522,68,22,8,0,2124417252010,13,0
22,1535,7,87,6,36,524,476,22,8,0,2124417252010,13,0
22,1465,7,86,6,29,524,477,22,8,0,2124417252010,13,0
22,145,7,92,6,264,524,479,22,8,0,2124417252010,13,0
22,1046,7,82,6,304,524,480,22,8,0,2124417252010,13,0
22,65,7,57,6,144,525,637,22,8,0,2124417252010,13,0
5,822,7,32,6,346,525,657,11,2,8,2123731667078,19,0
22,678,7,45,6,249,528,13,22,8,0,2124417252010,13,0
22,392,7,26,6,221,528,17,22,8,0,2124417252010,13,0
22,907,7,32,6,23,530,248,22,8,0,2124417252010,13,0
22,1467,7,146,6,61,530,250,22,8,0,2124417252010,13,0
22,979,7,90,6,255,530,253,22,8,0,2124417252010,13,0
22,930,7,142,6,274,533,616,22,8,0,2124417252010,13,0
22,397,7,27,6,265,535,282,22,8,0,2124417252010,13,0
22,1099,7,141,6,253,535,466,22,8,0,2124417252010,13,0
22,1202,7,42,6,207,536,45,22,8,0,2124417252010,13,0
22,1620,7,32,6,23,538,64,22,8,0,2124417252010,13,0
22,412,7,110,6,213,540,252,22,8,0,2124417252010,13,0
22,806,7,141,6,274,541,605,22,8,0,2124417252010,13,0
22,1130,7,83,6,267,542,19,22,8,0,2124417252010,13,0
22,683,7,136,6,271,546,534,22,8,0,2124417252010,13,0
22,815,7,148,6,391,547,415,22,8,0,2124417252010,13,0
22,135,7,15,6,197,547,416,22,8,0,2124417252010,13,0
22,91,7,15,6,274,547,450,22,8,0,2124417252010,13,0
22,43,7,104,6,303,549,14,22,8,0,2124417252010,13,0
22,71,7,41,6,199,550,349,22,8,0,2124417252010,13,0
22,1087,7,131,6,283,551,291,22,8,0,2124417252010,13,0
22,1107,7,34,6,242,551,563,22,8,0,2124417252010,13,0
22,54,7,115,6,243,552,413,22,8,0,2124417252010,13,0
22,1630,7,37,6,72,555,607,22,8,0,2124417252010,13,0
22,152,7,133,6,173,557,597,22,8,0,2124417252010,13,0
22,658,7,32,6,203,558,339,22,8,0,2124417252010,13,0
22,1132,7,57,6,88,559,89,22,8,0,2124417252010,13,0
15,288,7,36,6,216,560,352,17,10,20,2123785471084,8,0
5,49,7,35,6,209,561,661,11,2,8,2123731667078,19,0
22,1677,7,18,6,275,562,49,22,8,0,2124417252010,13,0
22,53,7,65,6,47,565,51,22,8,0,2124417252010,13,0
22,96,7,15,6,225,566,328,22,8,0,2124417252010,13,0
22,1512,7,32,6,346,566,400,22,8,0,2124417252010,13,0
22,1736,7,142,6,331,570,275,22,8,0,2124417252010,13,0
22,1632,7,40,6,207,572,414,22,8,0,2124417252010,13,0
22,758,7,144,6,219,572,432,22,8,0,2124417252010,13,0
22,619,7,0,6,229,573,432,22,8,0,2124417252010,13,0
22,200,7,41,6,199,574,486,22,8,0,2124417252010,13,0
22,808,7,147,6,225,574,586,22,8,0,2124417252010,13,0
22,935,7,142,6,372,579,550,22,8,0,2124417252010,13,0
22,396,7,28,6,259,580,359,22,8,0,2124417252010,13,0
22,72,7,42,6,218,581,547,22,8,0,2124417252010,13,0
22,147,7,155,6,59,582,511,22,8,0,2124417252010,13,0
22,1080,7,153,6,226,582,512,22,8,0,2124417252010,13,0
22,931,7,141,6,372,584,503,22,8,0,2124417252010,13,0
22,77,7,141,6,372,584,503,22,8,0,2124417252010,13,0
22,498,7,153,6,346,585,85,22,8,0,2124417252010,13,0
22,928,7,32,6,23,586,260,22,8,0,2124417252010,13,0
22,331,7,2,6,200,586,588,22,8,0,2124417252010,13,0
22,1354,7,141,6,278,587,280,22,8,0,2124417252010,13,0
22,1536,7,30,6,246,587,371,22,8,0,2124417252010,13,0
22,1503,7,3,6,346,587,374,22,8,0,2124417252010,13,0
22,1155,7,32,6,22,590,584,22,8,0,2124417252010,13,0
22,943,7,33,6,199,592,380,22,8,0,2124417252010,13,0
22,3,7,17,6,145,593,387,22,8,0,2124417252010,13,0
22,52,7,32,6,342,594,56,22,8,0,2124417252010,13,0
22,1388,7,33,6,56,594,58,22,8,0,2124417252010,13,0
22,1154,7,72,6,203,594,607,22,8,0,2124417252010,13,0
22,69,7,34,6,260,595,560,22,8,0,2124417252010,13,0
22,51,7,4,6,71,597,53,22,8,0,2124417252010,13,0
22,1670,7,45,6,225,598,515,22,8,0,2124417252010,13,0
5,341,5,130,8,8,0,328,11,2,8,2123731667078,19,0
10,1144,5,141,8,71,5,274,15,5,10,2125785710374,18,2
23,1310,5,130,8,346,6,394,25,1,5,2121135897138,23,3
10,1554,5,94,8,346,30,613,15,5,10,2125785710374,18,2
11,1861,5,141,8,346,33,412,10,7,16,2129561774359,3,1
10,18,5,94,8,93,41,500,15,5,10,2125785710374,18,2
10,1066,5,57,8,86,51,573,15,5,10,2125785710374,18,2
16,869,5,57,8,144,140,609,2,14,7,2124397731802,24,0
14,1359,5,141,8,372,165,393,8,16,25,2128451626108,20,1
18,1708,5,141,8,346,212,587,12,17,4,2123802727995,12,0
15,1600,5,46,8,346,212,589,17,10,20,2123785471084,8,0
10,1680,5,46,8,346,212,590,15,5,10,2125785710374,18,2
5,635,5,46,8,66,212,593,11,2,8,2123731667078,19,0
23,1645,5,141,8,372,212,594,25,1,5,2121135897138,23,3
21,1517,5,46,8,346,212,595,9,18,11,2126527684948,2,2
24,698,5,141,8,372,212,596,18,11,15,2122146311357,4,3
22,1114,5,20,8,274,212,604,22,8,0,2124417252010,13,0
10,1236,5,141,8,71,213,198,15,5,10,2125785710374,18,2
25,905,5,141,8,346,213,199,23,19,6,2123563551514,5,0
25,906,5,130,8,372,213,203,23,19,6,2123563551514,5,0
23,1522,5,130,8,346,213,205,25,1,5,2121135897138,23,3
10,481,5,80,8,346,213,206,15,5,10,2125785710374,18,2
23,1617,5,80,8,346,213,207,25,1,5,2121135897138,23,3
20,1221,5,46,8,346,213,208,21,6,13,2126354892880,9,2
8,667,5,141,8,346,213,209,24,15,12,2128519988424,15,1
15,1601,5,46,8,23,216,112,17,10,20,2123785471084,8,0
8,1291,5,46,8,66,216,113,24,15,12,2128519988424,15,1
10,1120,5,46,8,8,216,114,15,5,10,2125785710374,18,2
5,246,5,141,8,276,216,115,11,2,8,2123731667078,19,0
17,595,5,130,8,346,216,116,4,0,21,2126442882953,25,2
5,1225,5,130,8,201,216,117,11,2,8,2123731667078,19,0
24,243,5,141,8,372,216,118,18,11,15,2122146311357,4,3
8,299,5,57,8,223,216,119,24,15,12,2128519988424,15,1
4,879,5,57,8,346,216,120,13,20,17,2129168959696,16,1
13,659,5,141,8,372,216,121,1,22,19,2125246493057,17,0
20,377,5,141,8,371,216,122,21,6,13,2126354892880,9,2
18,1218,5,130,8,346,216,123,12,17,4,2123802727995,12,0
15,899,5,57,8,383,216,124,17,10,20,2123785471084,8,0
5,1320,5,130,8,8,216,125,11,2,8,2123731667078,19,0
24,664,5,99,8,346,216,126,18,11,15,2122146311357,4,3
0,1648,5,141,8,372,216,127,5,3,23,2124593511982,14,0
22,94,5,46,8,346,216,128,22,8,0,2124417252010,13,0
20,707,5,141,8,346,216,129,21,6,13,2126354892880,9,2
15,1798,5,141,8,372,216,130,17,10,20,2123785471084,8,0
22,340,5,46,8,346,216,131,22,8,0,2124417252010,13,0
14,866,5,141,8,75,216,132,8,16,25,2128451626108,20,1
23,1829,5,78,8,372,216,133,25,1,5,2121135897138,23,3
24,936,5,141,8,372,216,134,18,11,15,2122146311357,4,3
23,1462,5,20,8,71,216,135,25,1,5,2121135897138,23,3
0,457,5,141,8,372,216,136,5,3,23,2124593511982,14,0
22,335,5,135,8,348,216,137,22,8,0,2124417252010,13,0
22,886,5,46,8,8,216,138,22,8,0,2124417252010,13,0
24,62,5,141,8,372,216,139,18,11,15,2122146311357,4,3
0,883,5,46,8,8,216,140,5,3,23,2124593511982,14,0
15,1602,5,46,8,366,216,141,17,10,20,2123785471084,8,0
2,1358,5,141,8,372,216,142,6,12,18,2122556657236,7,3
24,1301,5,130,8,346,216,143,18,11,15,2122146311357,4,3
24,697,5,141,8,372,216,144,18,11,15,2122146311357,4,3
23,1614,5,134,8,385,216,234,25,1,5,2121135897138,23,3
5,802,5,130,8,347,216,239,11,2,8,2123731667078,19,0
0,887,5,46,8,8,216,240,5,3,23,2124593511982,14,0
21,1387,5,57,8,8,216,242,9,18,11,2126527684948,2,2
10,1509,5,141,8,378,216,245,15,5,10,2125785710374,18,2
0,859,5,46,8,8,216,245,5,3,23,2124593511982,14,0
6,1557,5,116,8,346,216,247,7,4,2,2127308767779,6,2
24,393,5,141,8,346,216,248,18,11,15,2122146311357,4,3
0,606,5,57,8,372,216,250,5,3,23,2124593511982,14,0
0,602,5,46,8,8,216,254,5,3,23,2124593511982,14,0
10,705,5,141,8,372,216,256,15,5,10,2125785710374,18,2
20,1758,5,135,8,348,216,259,21,6,13,2126354892880,9,2
14,123,5,141,8,71,216,262,8,16,25,2128451626108,20,1
0,888,5,46,8,151,216,263,5,3,23,2124593511982,14,0
20,1672,5,46,8,8,216,265,21,6,13,2126354892880,9,2
5,238,5,134,8,211,216,269,11,2,8,2123731667078,19,0
17,1441,5,141,8,372,216,270,4,0,21,2126442882953,25,2
6,1191,5,116,8,205,216,272,7,4,2,2127308767779,6,2
23,108,5,141,8,372,216,274,25,1,5,2121135897138,23,3
10,1119,5,46,8,346,226,403,15,5,10,2125785710374,18,2
0,1562,5,57,8,8,233,365,5,3,23,2124593511982,14,0
0,862,5,130,8,346,372,0,5,3,23,2124593511982,14,0
0,862,5,130,8,346,372,391,5,3,23,2124593511982,14,0
7,453,5,46,8,8,423,647,3,9,22,2128993842957,1,1
10,275,5,141,8,375,545,502,15,5,10,2125785710374,18,2
10,1793,5,134,8,372,597,57,15,5,10,2125785710374,18,2
23,1785,9,141,9,372,216,236,25,1,5,2121135897138,23,3
5,616,1,135,7,426,2,444,11,2,8,2123731667078,19,0
5,1572,1,20,7,416,10,641,11,2,8,2123731667078,19,0
0,1649,1,116,7,103,10,644,5,3,23,2124593511982,14,0
6,745,1,95,7,289,10,646,7,4,2,2127308767779,6,2
5,1319,1,80,7,297,10,647,11,2,8,2123731667078,19,0
6,1182,1,116,7,346,10,649,7,4,2,2127308767779,6,2
23,844,1,95,7,296,10,651,25,1,5,2121135897138,23,3
20,1241,1,80,7,158,24,459,21,6,13,2126354892880,9,2
5,464,1,80,7,161,31,452,11,2,8,2123731667078,19,0
5,1244,1,80,7,158,63,609,11,2,8,2123731667078,19,0
8,1791,1,57,7,144,210,433,24,15,12,2128519988424,15,1
5,878,1,57,7,401,213,305,11,2,8,2123731667078,19,0
5,875,1,57,7,401,213,308,11,2,8,2123731667078,19,0
5,876,1,57,7,401,213,309,11,2,8,2123731667078,19,0
5,877,1,57,7,401,213,310,11,2,8,2123731667078,19,0
5,689,1,57,7,401,213,311,11,2,8,2123731667078,19,0
5,685,1,57,7,401,213,311,11,2,8,2123731667078,19,0
5,686,1,57,7,401,213,312,11,2,8,2123731667078,19,0
5,688,1,57,7,401,213,313,11,2,8,2123731667078,19,0
5,986,1,57,7,401,213,314,11,2,8,2123731667078,19,0
5,987,1,57,7,401,213,315,11,2,8,2123731667078,19,0
5,990,1,57,7,401,213,315,11,2,8,2123731667078,19,0
5,988,1,57,7,401,213,316,11,2,8,2123731667078,19,0
5,989,1,57,7,401,213,317,11,2,8,2123731667078,19,0
5,162,1,57,7,401,213,318,11,2,8,2123731667078,19,0
5,159,1,57,7,401,213,319,11,2,8,2123731667078,19,0
5,160,1,57,7,401,213,320,11,2,8,2123731667078,19,0
5,161,1,57,7,401,213,321,11,2,8,2123731667078,19,0
5,1004,1,57,7,401,213,322,11,2,8,2123731667078,19,0
5,1003,1,57,7,401,213,323,11,2,8,2123731667078,19,0
5,1002,1,57,7,401,213,323,11,2,8,2123731667078,19,0
1,714,1,135,7,348,213,334,19,21,9,2125423235615,0,0
5,1461,1,20,7,402,213,342,11,2,8,2123731667078,19,0
5,969,1,20,7,3,213,343,11,2,8,2123731667078,19,0
5,1464,1,135,7,348,213,344,11,2,8,2123731667078,19,0
23,995,1,130,7,197,213,350,25,1,5,2121135897138,23,3
5,1550,1,20,7,282,213,400,11,2,8,2123731667078,19,0
5,1343,1,95,7,293,213,402,11,2,8,2123731667078,19,0
16,942,1,135,7,362,213,404,2,14,7,2124397731802,24,0
0,461,1,135,7,348,213,405,5,3,23,2124593511982,14,0
5,641,1,135,7,316,213,406,11,2,8,2123731667078,19,0
5,203,1,20,7,401,213,408,11,2,8,2123731667078,19,0
5,914,1,20,7,401,213,409,11,2,8,2123731667078,19,0
5,1857,1,20,7,401,213,409,11,2,8,2123731667078,19,0
5,588,1,20,7,401,213,411,11,2,8,2123731667078,19,0
5,772,1,20,7,401,213,412,11,2,8,2123731667078,19,0
5,1287,1,20,7,401,213,413,11,2,8,2123731667078,19,0
6,579,1,130,7,144,213,416,7,4,2,2127308767779,6,2
6,580,1,130,7,144,213,417,7,4,2,2127308767779,6,2
5,1845,1,20,7,401,213,418,11,2,8,2123731667078,19,0
6,252,1,130,7,8,213,421,7,4,2,2127308767779,6,2
17,33,1,78,7,282,213,423,4,0,21,2126442882953,25,2
18,1022,1,78,7,294,213,425,12,17,4,2123802727995,12,0
5,640,1,135,7,348,213,427,11,2,8,2123731667078,19,0
5,343,1,141,7,401,213,429,11,2,8,2123731667078,19,0
5,1767,1,20,7,401,213,430,11,2,8,2123731667078,19,0
